"Artists","Name","Rank","Date","Genre","Writing.Credits","Songwriter","word"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","love"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","fall"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","fall"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","cry"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","cry"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","scared"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","hold"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","tighter"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","tryna"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","baby"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","fighter"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","fall"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","fall"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","cry"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","promise"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","cry"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","scared"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","hold"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","tighter"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","tryna"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","baby"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","fighter"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","mirror"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","beautiful"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","beautiful"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","remind"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","heal"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","pain"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","love"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","fall"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","fall"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","cry"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","cry"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","scared"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","hold"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","tighter"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","tryna"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","baby"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","fighter"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","fall"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","fall"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","cry"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","promise"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","cry"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","scared"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","hold"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","tighter"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","tryna"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","baby"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","fighter"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","wanna"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","baby"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","swear"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","life"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","wanna"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","love"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","wanna"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","heart"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","fall"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","fall"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","cry"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","cry"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","scared"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","hold"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","tighter"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","tryna"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","baby"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","fighter"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","fall"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","fall"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","cry"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","promise"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","cry"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","scared"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","hold"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","tighter"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","tryna"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","baby"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","fighter"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","fall"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","cry"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","scared"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","hold"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","tighter"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","tryna"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","baby"
"Keith Urban, Carrie Underwood","The Fighter",100,"6-May-16"," Country  ","Keith Urban & busbee","False","fighter"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","dna"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","loyalty"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","royalty"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","inside"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","dna"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","cocaine"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","quarter"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","piece"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","war"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","peace"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","inside"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","dna"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","power"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","poison"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","pain"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","joy"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","inside"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","dna"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","hustle"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","ambition"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","flow"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","inside"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","dna"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","born"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","immaculate"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","conception"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","transform"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","perform"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","yeshua"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","weapon"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","contemplate"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","meditate"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","fucking"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","head"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","kids"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","bed"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","realness"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","kill"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","shit"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","dna"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","millions"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","riches"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","buildin"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","dna"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","dark"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","evil"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","rot"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","inside"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","dna"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","troublesome"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","heart"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","inside"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","dna"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","win"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","win"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","wimbledon"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","serve"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","yeah"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","sound"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","engine"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","bird"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","fireworks"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","corvette"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","tire"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","skrrt"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","boulevard"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","you's"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","you's"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","you's"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","bitch"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","hormones"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","prolly"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","switch"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","inside"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","dna"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","sucker"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","shit"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","inside"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","dna"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","daddy"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","prolly"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","snitched"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","heritage"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","inside"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","dna"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","backbone"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","exist"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","born"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","jellyfish"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","gauge"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","pedigree"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","tolerate"
"Kendrick Lamar","DNA.",62,"14-Apr-17"," Trap , Compton , West Coast , TDE , Interscope Records , Aftermath Entertainment , Rap  ","Kendrick Lamar & Mike WiLL Made-It","True","front"
